"tr.tip.label","dates","tip_depth"
"KR992741_2007.84444444444",2007.84444444444,0.0655870114656933
"KR992821_2012.79166666667",2012.79166666667,0.0655815914656933
"KR992735_2007.34166666667",2007.34166666667,0.0635290514656933
"KR992766_2010.81666666667",2010.81666666667,0.0635284814656933
"KR992796_2012.65833333333",2012.65833333333,0.0572089514656932
"KR992757_2011.95",2011.95,0.0594329114656932
"KR992767_2007.79722222222",2007.79722222222,0.0758217814656932
"KR992802_2013.02777777778",2013.02777777778,0.0737613314656932
"KR992732_2005.71944444444",2005.71944444444,0.0696545714656933
"KR992733_2007.23888888889",2007.23888888889,0.0758186614656932
"KR992728_2003.275",2003.275,0.0738223514656932
"KR992789_2014.52222222222",2014.52222222222,0.0717821214656932
"KR992778_2011.48055555556",2011.48055555556,0.0738223614656932
"KR992832_2007.46944444444",2007.46944444444,0.0697296714656932
"KR992785_2013.86111111111",2013.86111111111,0.0635399414656932
"KR992825_2008.63333333333",2008.63333333333,0.0697296714656932
"KR992831_2004.44166666667",2004.44166666667,0.0697296614656932
"KR992812_2012.25277777778",2012.25277777778,0.0717764814656932
"KR992819_2011.98611111111",2011.98611111111,0.0717764814656932
"KR992723_2003.07777777778",2003.07777777778,0.0717764814656932
"KR992772_2011.05",2011.05,0.0717764814656932
"KR992771_2011.02777777778",2011.02777777778,0.0717764814656932
"KR992798_2013.45",2013.45,0.0861194214656932
"KR992754_2009.9",2009.9,0.0881650114656932
"KR992730_2004.72777777778",2004.72777777778,0.10834288
"KR992822_2009.78611111111",2009.78611111111,0.11048508
"KR992761_2012.08333333333",2012.08333333333,0.10844623
"KR992759_2012.04444444444",2012.04444444444,0.11047966
"KR992727_2005.01666666667",2005.01666666667,0.11879549
