"rerooted_tree.tip.label","dates","tip_heights"
"KR992800_2013.92222222222",2013.92222222222,0.182615354267153
"KR992806_2006.10555555556",2006.10555555556,0.184669174267153
"KR992753_2009.82222222222",2009.82222222222,0.184671454267153
"KR992741_2007.84444444444",2007.84444444444,0.184670054267153
"KR992821_2012.79166666667",2012.79166666667,0.184675474267153
"KR992735_2007.34166666667",2007.34166666667,0.186728014267153
"KR992766_2010.81666666667",2010.81666666667,0.186728584267153
"KR992796_2012.65833333333",2012.65833333333,0.193048114267153
"KR992757_2011.95",2011.95,0.190824154267153
"KR992767_2007.79722222222",2007.79722222222,0.174435284267153
"KR992802_2013.02777777778",2013.02777777778,0.176495734267153
"KR992732_2005.71944444444",2005.71944444444,0.180602494267153
"KR992733_2007.23888888889",2007.23888888889,0.174438404267153
"KR992728_2003.275",2003.275,0.176434714267153
"KR992789_2014.52222222222",2014.52222222222,0.178474944267153
"KR992778_2011.48055555556",2011.48055555556,0.176434704267153
"KR992832_2007.46944444444",2007.46944444444,0.180527394267153
"KR992785_2013.86111111111",2013.86111111111,0.186717124267153
"KR992825_2008.63333333333",2008.63333333333,0.180527394267153
"KR992831_2004.44166666667",2004.44166666667,0.180527404267153
"KR992812_2012.25277777778",2012.25277777778,0.178480584267153
"KR992819_2011.98611111111",2011.98611111111,0.178480584267153
"KR992723_2003.07777777778",2003.07777777778,0.178480584267153
"KR992772_2011.05",2011.05,0.178480584267153
"KR992771_2011.02777777778",2011.02777777778,0.178480584267153
"KR992798_2013.45",2013.45,0.164137644267153
"KR992754_2009.9",2009.9,0.162092054267153
"KR992730_2004.72777777778",2004.72777777778,0.141914185732847
"KR992822_2009.78611111111",2009.78611111111,0.139771985732847
"KR992761_2012.08333333333",2012.08333333333,0.141810835732847
"KR992759_2012.04444444444",2012.04444444444,0.139777405732847
"KR992727_2005.01666666667",2005.01666666667,0.131461575732847
